X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.400000e-02,2.000000e-05,
0,3.360000e+00,4.400000e+00,
1,3.040000e+00,4.640000e+00,
2,3.360000e+00,4.400000e+00,
3,3.040000e+00,4.640000e+00,
4,3.200000e+00,4.480000e+00,
5,2.960000e+00,4.720000e+00,
6,2.400000e+00,4.160000e+00,
7,3.600000e+00,5.200000e+00,
8,2.960000e+00,4.800000e+00,
9,2.640000e+00,4.400000e+00,
10,2.800000e+00,4.640000e+00,
11,2.560000e+00,4.800000e+00,
12,2.400000e+00,4.880000e+00,
13,2.800000e+00,4.480000e+00,
14,2.560000e+00,4.640000e+00,
15,2.320000e+00,4.800000e+00,
16,2.480000e+00,4.800000e+00,
17,2.160000e+00,4.640000e+00,
18,2.320000e+00,4.800000e+00,
19,2.000000e+00,4.640000e+00,
20,2.160000e+00,4.800000e+00,
21,1.920000e+00,4.640000e+00,
22,2.000000e+00,4.800000e+00,
23,1.760000e+00,4.560000e+00,
24,1.840000e+00,4.560000e+00,
25,1.600000e+00,4.800000e+00,
26,1.680000e+00,4.720000e+00,
27,1.440000e+00,4.480000e+00,
28,1.520000e+00,4.480000e+00,
29,1.280000e+00,4.720000e+00,
30,1.440000e+00,4.640000e+00,
31,1.120000e+00,4.400000e+00,
32,1.200000e+00,4.560000e+00,
33,8.800000e-01,4.400000e+00,
34,1.040000e+00,4.480000e+00,
35,7.200000e-01,4.320000e+00,
36,8.800000e-01,4.400000e+00,
37,5.600000e-01,4.240000e+00,
38,7.200000e-01,4.160000e+00,
39,4.000000e-01,4.400000e+00,
40,5.600000e-01,4.320000e+00,
41,8.000000e-02,3.920000e+00,
42,3.200000e-01,4.160000e+00,
43,0.000000e+00,3.920000e+00,
44,1.600000e-01,4.080000e+00,
45,-1.600000e-01,3.840000e+00,
46,-8.000000e-02,4.000000e+00,
47,-4.000000e-01,3.760000e+00,
48,-3.200000e-01,3.840000e+00,
49,-5.600000e-01,3.600000e+00,
50,-4.800000e-01,3.760000e+00,
51,-8.000000e-01,3.520000e+00,
52,-6.400000e-01,3.680000e+00,
53,-9.600000e-01,3.440000e+00,
54,-8.000000e-01,3.600000e+00,
55,-1.120000e+00,3.280000e+00,
56,-1.040000e+00,3.440000e+00,
57,-1.280000e+00,3.200000e+00,
58,-1.200000e+00,3.360000e+00,
59,-1.520000e+00,3.040000e+00,
60,-1.360000e+00,3.200000e+00,
61,-1.680000e+00,2.960000e+00,
62,-2.160000e+00,2.480000e+00,
63,-1.200000e+00,3.440000e+00,
64,-1.680000e+00,2.960000e+00,
65,-2.000000e+00,2.720000e+00,
66,-1.840000e+00,2.880000e+00,
67,-2.080000e+00,2.560000e+00,
68,-2.000000e+00,2.720000e+00,
69,-2.240000e+00,2.400000e+00,
70,-2.080000e+00,2.560000e+00,
71,-2.400000e+00,2.320000e+00,
72,-2.240000e+00,2.480000e+00,
73,-2.560000e+00,2.160000e+00,
74,-2.400000e+00,2.320000e+00,
75,-2.640000e+00,2.080000e+00,
76,-2.480000e+00,2.160000e+00,
77,-2.800000e+00,1.920000e+00,
78,-2.640000e+00,2.000000e+00,
79,-2.880000e+00,1.760000e+00,
80,-2.720000e+00,1.840000e+00,
81,-3.040000e+00,1.520000e+00,
82,-2.880000e+00,1.760000e+00,
83,-3.120000e+00,1.440000e+00,
84,-3.040000e+00,1.520000e+00,
85,-3.280000e+00,1.280000e+00,
86,-3.120000e+00,1.360000e+00,
87,-3.360000e+00,1.040000e+00,
88,-3.200000e+00,1.200000e+00,
89,-3.600000e+00,7.200000e-01,
90,-3.760000e+00,6.400000e-01,
91,-3.040000e+00,1.280000e+00,
92,-3.440000e+00,8.000000e-01,
93,-3.680000e+00,5.600000e-01,
94,-3.360000e+00,8.000000e-01,
95,-4.000000e+00,2.400000e-01,
96,-3.680000e+00,4.800000e-01,
97,-3.920000e+00,1.600000e-01,
98,-3.760000e+00,2.400000e-01,
99,-4.000000e+00,-8.000000e-02,
100,-4.240000e+00,-2.400000e-01,
101,-3.680000e+00,1.600000e-01,
102,-4.400000e+00,-4.800000e-01,
103,-3.840000e+00,0.000000e+00,
104,-4.400000e+00,-3.200000e-01,
105,-4.000000e+00,-7.200000e-01,
106,-4.160000e+00,-4.800000e-01,
107,-4.400000e+00,-8.000000e-01,
108,-4.240000e+00,-6.400000e-01,
109,-4.480000e+00,-1.040000e+00,
110,-4.720000e+00,-8.000000e-01,
111,-4.160000e+00,-1.360000e+00,
112,-4.320000e+00,-1.040000e+00,
113,-4.560000e+00,-1.360000e+00,
114,-4.400000e+00,-1.200000e+00,
115,-4.640000e+00,-1.520000e+00,
116,-4.640000e+00,-1.360000e+00,
117,-4.400000e+00,-1.680000e+00,
118,-4.480000e+00,-1.520000e+00,
119,-4.720000e+00,-1.920000e+00,
120,-4.560000e+00,-1.680000e+00,
121,-4.720000e+00,-2.000000e+00,
122,-4.560000e+00,-1.840000e+00,
123,-4.720000e+00,-2.160000e+00,
124,-4.720000e+00,-2.000000e+00,
125,-4.560000e+00,-2.320000e+00,
126,-4.720000e+00,-2.160000e+00,
127,-4.560000e+00,-2.400000e+00,
128,-4.560000e+00,-2.320000e+00,
129,-4.800000e+00,-2.560000e+00,
130,-4.320000e+00,-2.800000e+00,
131,-4.880000e+00,-2.320000e+00,
132,-4.720000e+00,-2.560000e+00,
133,-4.480000e+00,-2.800000e+00,
134,-4.640000e+00,-2.640000e+00,
135,-4.480000e+00,-2.960000e+00,
136,-4.640000e+00,-2.800000e+00,
137,-4.400000e+00,-3.040000e+00,
138,-4.400000e+00,-2.960000e+00,
139,-4.640000e+00,-3.200000e+00,
140,-4.560000e+00,-3.040000e+00,
141,-4.320000e+00,-3.280000e+00,
142,-4.480000e+00,-3.200000e+00,
143,-4.320000e+00,-3.440000e+00,
144,-4.400000e+00,-3.280000e+00,
145,-4.240000e+00,-3.520000e+00,
146,-4.320000e+00,-3.360000e+00,
147,-4.160000e+00,-3.680000e+00,
148,-4.320000e+00,-3.520000e+00,
149,-4.080000e+00,-3.760000e+00,
150,-4.240000e+00,-3.600000e+00,
151,-4.000000e+00,-3.840000e+00,
152,-4.240000e+00,-3.680000e+00,
153,-3.920000e+00,-4.000000e+00,
154,-4.000000e+00,-3.840000e+00,
155,-3.760000e+00,-4.080000e+00,
156,-3.920000e+00,-3.760000e+00,
157,-3.600000e+00,-4.240000e+00,
158,-3.440000e+00,-3.840000e+00,
159,-4.160000e+00,-4.480000e+00,
160,-3.680000e+00,-4.080000e+00,
161,-3.440000e+00,-4.320000e+00,
162,-3.600000e+00,-4.160000e+00,
163,-3.360000e+00,-4.400000e+00,
164,-3.520000e+00,-4.240000e+00,
165,-3.200000e+00,-4.480000e+00,
166,-3.360000e+00,-4.320000e+00,
167,-3.120000e+00,-4.560000e+00,
168,-3.280000e+00,-4.400000e+00,
169,-2.960000e+00,-4.560000e+00,
170,-3.120000e+00,-4.400000e+00,
171,-2.880000e+00,-4.640000e+00,
172,-3.040000e+00,-4.480000e+00,
173,-2.720000e+00,-4.640000e+00,
174,-2.880000e+00,-4.480000e+00,
175,-2.640000e+00,-4.720000e+00,
176,-2.720000e+00,-4.560000e+00,
177,-2.400000e+00,-4.800000e+00,
178,-2.720000e+00,-4.800000e+00,
179,-2.320000e+00,-4.400000e+00,
180,-2.560000e+00,-4.880000e+00,
181,-2.080000e+00,-4.480000e+00,
182,-2.400000e+00,-4.560000e+00,
183,-2.080000e+00,-4.800000e+00,
184,-2.240000e+00,-4.560000e+00,
185,-1.920000e+00,-4.800000e+00,
186,-2.080000e+00,-4.720000e+00,
187,-1.760000e+00,-4.560000e+00,
188,-1.920000e+00,-4.560000e+00,
189,-1.600000e+00,-4.720000e+00,
190,-1.760000e+00,-4.480000e+00,
191,-1.440000e+00,-4.720000e+00,
192,-1.680000e+00,-4.640000e+00,
193,-1.280000e+00,-4.400000e+00,
194,-1.440000e+00,-4.400000e+00,
195,-1.120000e+00,-4.640000e+00,
196,-1.280000e+00,-4.560000e+00,
197,-9.600000e-01,-4.320000e+00,
198,-8.000000e-01,-4.160000e+00,
199,-1.280000e+00,-4.640000e+00,
200,-9.600000e-01,-4.400000e+00,
201,-6.400000e-01,-4.160000e+00,
202,-8.000000e-01,-4.320000e+00,
203,-4.000000e-01,-4.080000e+00,
204,-5.600000e-01,-4.240000e+00,
205,-2.400000e-01,-4.000000e+00,
206,-4.000000e-01,-4.160000e+00,
207,-8.000000e-02,-3.920000e+00,
208,-1.600000e-01,-4.080000e+00,
209,1.600000e-01,-3.840000e+00,
210,0.000000e+00,-4.000000e+00,
211,3.200000e-01,-3.680000e+00,
212,1.600000e-01,-3.840000e+00,
213,4.800000e-01,-3.600000e+00,
214,4.000000e-01,-3.760000e+00,
215,7.200000e-01,-3.520000e+00,
216,5.600000e-01,-3.680000e+00,
217,8.800000e-01,-3.440000e+00,
218,7.200000e-01,-3.600000e+00,
219,1.200000e+00,-3.200000e+00,
220,8.800000e-01,-3.440000e+00,
221,1.200000e+00,-3.200000e+00,
222,1.120000e+00,-3.360000e+00,
223,1.440000e+00,-3.040000e+00,
224,1.280000e+00,-3.280000e+00,
225,1.520000e+00,-2.960000e+00,
226,1.440000e+00,-3.200000e+00,
